CMDLINE /home/fred/python_ws/audio_classifier/bin/python3.8 onnx_stream_wav_profile.py
MEM 275.554688 1641149820.8096
MEM 275.554688 1641149820.9100
MEM 275.554688 1641149821.0103
MEM 275.554688 1641149821.1106
MEM 275.554688 1641149821.2109
MEM 275.554688 1641149821.3112
MEM 275.554688 1641149821.4115
MEM 275.554688 1641149821.5119
MEM 275.554688 1641149821.6122
MEM 275.554688 1641149821.7126
MEM 275.554688 1641149821.8131
MEM 275.554688 1641149821.9134
MEM 275.554688 1641149822.0139
MEM 275.554688 1641149822.1142
MEM 275.554688 1641149822.2145
MEM 275.554688 1641149822.3148
MEM 275.554688 1641149822.4151
MEM 275.554688 1641149822.5155
MEM 275.554688 1641149822.6159
MEM 275.554688 1641149822.7163
MEM 275.554688 1641149822.8167
MEM 275.554688 1641149822.9170
MEM 275.554688 1641149823.0174
MEM 275.554688 1641149823.1177
MEM 275.554688 1641149823.2180
MEM 275.554688 1641149823.3184
MEM 275.554688 1641149823.4188
MEM 275.554688 1641149823.5191
MEM 275.554688 1641149823.6195
MEM 275.554688 1641149823.7199
MEM 275.554688 1641149823.8203
MEM 275.554688 1641149823.9208
MEM 275.554688 1641149824.0211
MEM 275.554688 1641149824.1215
MEM 275.554688 1641149824.2218
MEM 275.554688 1641149824.3222
MEM 275.554688 1641149824.4227
MEM 275.554688 1641149824.5230
MEM 275.554688 1641149824.6270
MEM 275.554688 1641149824.7274
MEM 275.554688 1641149824.8277
MEM 275.554688 1641149824.9281
MEM 275.554688 1641149825.0283
MEM 275.554688 1641149825.1289
MEM 275.554688 1641149825.2293
MEM 275.554688 1641149825.3296
MEM 275.554688 1641149825.4299
MEM 275.554688 1641149825.5302
MEM 275.554688 1641149825.6306
MEM 275.554688 1641149825.7309
MEM 275.554688 1641149825.8311
MEM 275.554688 1641149825.9314
MEM 275.554688 1641149826.0317
MEM 275.554688 1641149826.1320
MEM 275.554688 1641149826.2323
MEM 275.554688 1641149826.3328
MEM 275.554688 1641149826.4331
MEM 275.554688 1641149826.5334
MEM 275.554688 1641149826.6338
MEM 275.554688 1641149826.7341
MEM 275.554688 1641149826.8344
MEM 275.554688 1641149826.9348
MEM 275.554688 1641149827.0352
MEM 275.554688 1641149827.1357
MEM 275.554688 1641149827.2364
MEM 275.554688 1641149827.3371
MEM 275.554688 1641149827.4375
MEM 275.554688 1641149827.5378
MEM 275.554688 1641149827.6382
MEM 275.554688 1641149827.7388
MEM 275.554688 1641149827.8392
MEM 275.554688 1641149827.9395
MEM 275.554688 1641149828.0398
MEM 275.554688 1641149828.1403
MEM 275.554688 1641149828.2407
MEM 275.554688 1641149828.3412
MEM 275.554688 1641149828.4416
MEM 275.554688 1641149828.5420
MEM 275.554688 1641149828.6424
MEM 275.554688 1641149828.7430
MEM 275.554688 1641149828.8436
MEM 275.554688 1641149828.9440
MEM 275.554688 1641149829.0445
MEM 275.554688 1641149829.1451
MEM 275.554688 1641149829.2457
MEM 275.554688 1641149829.3461
MEM 275.554688 1641149829.4465
MEM 275.554688 1641149829.5468
MEM 275.554688 1641149829.6472
MEM 275.554688 1641149829.7475
MEM 275.554688 1641149829.8479
MEM 275.554688 1641149829.9483
MEM 275.554688 1641149830.0486
MEM 275.554688 1641149830.1490
MEM 275.554688 1641149830.2493
MEM 275.554688 1641149830.3497
MEM 275.554688 1641149830.4501
MEM 275.554688 1641149830.5506
MEM 275.554688 1641149830.6511
MEM 275.554688 1641149830.7515
MEM 275.554688 1641149830.8520
MEM 275.554688 1641149830.9524
MEM 275.554688 1641149831.0527
MEM 275.554688 1641149831.1533
MEM 275.554688 1641149831.2538
MEM 275.554688 1641149831.3541
MEM 275.554688 1641149831.4546
MEM 275.554688 1641149831.5550
MEM 275.554688 1641149831.6553
MEM 275.554688 1641149831.7559
MEM 275.554688 1641149831.8567
MEM 275.554688 1641149831.9573
MEM 275.554688 1641149832.0578
MEM 275.554688 1641149832.1582
MEM 275.554688 1641149832.2588
MEM 275.554688 1641149832.3591
MEM 275.554688 1641149832.4594
MEM 275.554688 1641149832.5598
MEM 275.554688 1641149832.6602
MEM 275.554688 1641149832.7608
MEM 275.554688 1641149832.8612
MEM 275.554688 1641149832.9616
MEM 275.554688 1641149833.0619
MEM 275.554688 1641149833.1622
MEM 275.554688 1641149833.2625
MEM 275.554688 1641149833.3629
MEM 275.554688 1641149833.4632
MEM 275.554688 1641149833.5635
MEM 275.554688 1641149833.6639
MEM 275.554688 1641149833.7642
MEM 275.554688 1641149833.8645
MEM 275.554688 1641149833.9649
MEM 275.554688 1641149834.0651
MEM 275.554688 1641149834.1654
MEM 275.554688 1641149834.2657
MEM 275.554688 1641149834.3663
MEM 275.554688 1641149834.4669
MEM 275.554688 1641149834.5673
MEM 275.554688 1641149834.6677
MEM 275.554688 1641149834.7681
MEM 275.554688 1641149834.8685
MEM 275.554688 1641149834.9688
MEM 275.554688 1641149835.0691
MEM 275.554688 1641149835.1694
MEM 275.554688 1641149835.2698
MEM 275.554688 1641149835.3702
MEM 275.554688 1641149835.4705
MEM 275.554688 1641149835.5709
MEM 275.554688 1641149835.6712
MEM 275.554688 1641149835.7715
MEM 275.554688 1641149835.8720
MEM 275.554688 1641149835.9724
MEM 275.554688 1641149836.0728
MEM 275.554688 1641149836.1733
MEM 275.554688 1641149836.2738
MEM 275.554688 1641149836.3742
MEM 275.554688 1641149836.4746
MEM 275.554688 1641149836.5749
MEM 275.554688 1641149836.6753
MEM 275.554688 1641149836.7757
MEM 275.554688 1641149836.8761
MEM 275.554688 1641149836.9764
MEM 275.554688 1641149837.0767
MEM 275.554688 1641149837.1771
MEM 275.554688 1641149837.2774
MEM 275.554688 1641149837.3777
MEM 275.554688 1641149837.4780
MEM 275.554688 1641149837.5783
MEM 275.554688 1641149837.6786
MEM 275.554688 1641149837.7789
MEM 275.554688 1641149837.8792
MEM 275.554688 1641149837.9795
MEM 275.554688 1641149838.0799
MEM 275.554688 1641149838.1802
MEM 275.554688 1641149838.2805
MEM 275.554688 1641149838.3809
MEM 275.554688 1641149838.4812
MEM 275.554688 1641149838.5816
MEM 275.554688 1641149838.6820
MEM 275.554688 1641149838.7825
MEM 275.554688 1641149838.8830
MEM 275.554688 1641149838.9836
MEM 275.554688 1641149839.0841
MEM 275.554688 1641149839.1845
MEM 275.554688 1641149839.2848
MEM 275.554688 1641149839.3852
MEM 275.554688 1641149839.4857
MEM 275.554688 1641149839.5860
MEM 275.554688 1641149839.6865
MEM 275.554688 1641149839.7869
MEM 275.554688 1641149839.8875
MEM 275.554688 1641149839.9878
MEM 275.554688 1641149840.0884
MEM 275.554688 1641149840.1889
MEM 275.554688 1641149840.2893
MEM 275.554688 1641149840.3897
MEM 275.554688 1641149840.4900
MEM 275.554688 1641149840.5903
MEM 275.554688 1641149840.6906
MEM 275.554688 1641149840.7909
MEM 275.554688 1641149840.8912
MEM 275.554688 1641149840.9915
MEM 275.554688 1641149841.0919
MEM 275.554688 1641149841.1923
MEM 275.554688 1641149841.2926
MEM 275.554688 1641149841.3930
MEM 275.554688 1641149841.4933
MEM 275.554688 1641149841.5936
MEM 275.554688 1641149841.6940
MEM 275.554688 1641149841.7943
MEM 275.554688 1641149841.8947
MEM 275.554688 1641149841.9951
MEM 275.554688 1641149842.0955
MEM 275.554688 1641149842.1962
MEM 275.554688 1641149842.2970
MEM 275.554688 1641149842.3976
MEM 275.554688 1641149842.4981
MEM 275.554688 1641149842.5985
MEM 275.554688 1641149842.6989
MEM 275.554688 1641149842.7993
MEM 275.554688 1641149842.8996
MEM 275.554688 1641149843.0001
MEM 275.554688 1641149843.1006
MEM 275.554688 1641149843.2010
MEM 275.554688 1641149843.3014
MEM 275.554688 1641149843.4019
MEM 275.554688 1641149843.5023
MEM 275.554688 1641149843.6027
MEM 275.554688 1641149843.7031
MEM 275.554688 1641149843.8034
MEM 275.554688 1641149843.9040
MEM 275.554688 1641149844.0043
MEM 275.554688 1641149844.1232
MEM 275.554688 1641149844.2236
MEM 275.554688 1641149844.3239
MEM 275.554688 1641149844.4242
MEM 275.554688 1641149844.5248
MEM 275.554688 1641149844.6251
MEM 275.554688 1641149844.7255
MEM 275.554688 1641149844.8257
MEM 275.554688 1641149844.9261
MEM 275.554688 1641149845.0264
MEM 275.554688 1641149845.1268
MEM 275.554688 1641149845.2272
MEM 275.554688 1641149845.3275
MEM 275.554688 1641149845.4278
MEM 275.554688 1641149845.5281
MEM 275.554688 1641149845.6285
MEM 275.554688 1641149845.7288
MEM 275.554688 1641149845.8295
MEM 275.554688 1641149845.9301
MEM 275.554688 1641149846.0306
MEM 275.554688 1641149846.1310
MEM 275.554688 1641149846.2315
MEM 275.554688 1641149846.3319
MEM 275.554688 1641149846.4324
MEM 275.554688 1641149846.5327
MEM 275.554688 1641149846.6333
MEM 275.554688 1641149846.7338
MEM 275.554688 1641149846.8341
MEM 275.554688 1641149846.9344
MEM 275.554688 1641149847.0348
MEM 275.554688 1641149847.1352
MEM 275.554688 1641149847.2356
MEM 275.554688 1641149847.3359
MEM 275.554688 1641149847.4362
MEM 275.554688 1641149847.5366
MEM 275.554688 1641149847.6369
MEM 275.554688 1641149847.7373
MEM 275.554688 1641149847.8376
MEM 275.554688 1641149847.9381
MEM 275.554688 1641149848.0387
MEM 275.554688 1641149848.1392
MEM 275.554688 1641149848.2395
MEM 275.554688 1641149848.3398
MEM 275.554688 1641149848.4401
MEM 275.554688 1641149848.5405
MEM 275.554688 1641149848.6407
MEM 275.554688 1641149848.7412
MEM 275.554688 1641149848.8417
MEM 275.554688 1641149848.9421
MEM 275.554688 1641149849.0424
MEM 275.554688 1641149849.1428
MEM 275.554688 1641149849.2431
MEM 275.554688 1641149849.3435
MEM 275.554688 1641149849.4438
MEM 275.554688 1641149849.5443
MEM 275.554688 1641149849.6447
MEM 275.554688 1641149849.7451
MEM 275.554688 1641149849.8458
MEM 275.554688 1641149849.9463
MEM 275.554688 1641149850.0467
MEM 275.554688 1641149850.1471
MEM 275.554688 1641149850.2476
MEM 275.554688 1641149850.3480
MEM 275.554688 1641149850.4492
MEM 275.554688 1641149850.5496
MEM 275.554688 1641149850.6503
MEM 275.554688 1641149850.7506
MEM 275.554688 1641149850.8509
MEM 275.554688 1641149850.9511
MEM 275.554688 1641149851.0515
MEM 275.554688 1641149851.1518
MEM 275.554688 1641149851.2522
MEM 275.554688 1641149851.3525
MEM 275.554688 1641149851.4529
MEM 275.554688 1641149851.5532
MEM 275.554688 1641149851.6535
MEM 275.554688 1641149851.7539
MEM 275.554688 1641149851.8543
MEM 275.554688 1641149851.9546
MEM 275.554688 1641149852.0550
MEM 275.554688 1641149852.1553
MEM 275.554688 1641149852.2556
MEM 275.554688 1641149852.3560
MEM 275.554688 1641149852.4563
MEM 275.554688 1641149852.5567
MEM 275.554688 1641149852.6571
MEM 275.554688 1641149852.7575
MEM 275.554688 1641149852.8579
MEM 275.554688 1641149852.9582
MEM 275.554688 1641149853.0586
MEM 275.554688 1641149853.1590
MEM 275.554688 1641149853.2594
MEM 275.554688 1641149853.3598
MEM 275.554688 1641149853.4601
MEM 275.554688 1641149853.5605
MEM 275.554688 1641149853.6611
MEM 275.554688 1641149853.7615
MEM 275.554688 1641149853.8618
MEM 275.554688 1641149853.9622
MEM 275.554688 1641149854.0626
MEM 275.554688 1641149854.1629
MEM 275.554688 1641149854.2633
MEM 275.554688 1641149854.3637
MEM 275.554688 1641149854.4640
MEM 275.554688 1641149854.5643
MEM 275.554688 1641149854.6647
MEM 275.554688 1641149854.7650
MEM 275.554688 1641149854.8654
MEM 275.554688 1641149854.9657
MEM 275.554688 1641149855.0660
MEM 275.554688 1641149855.1664
MEM 275.554688 1641149855.2668
MEM 275.554688 1641149855.3672
MEM 275.554688 1641149855.4676
MEM 275.554688 1641149855.5682
MEM 275.554688 1641149855.6685
MEM 275.554688 1641149855.7689
MEM 275.554688 1641149855.8693
MEM 275.554688 1641149855.9696
MEM 275.554688 1641149856.0702
MEM 275.554688 1641149856.1706
MEM 275.554688 1641149856.2710
MEM 275.554688 1641149856.3714
MEM 275.554688 1641149856.4718
MEM 275.554688 1641149856.5721
MEM 275.554688 1641149856.6725
MEM 275.554688 1641149856.7729
MEM 275.554688 1641149856.8732
MEM 275.554688 1641149856.9736
MEM 275.554688 1641149857.0739
MEM 275.554688 1641149857.1743
MEM 275.554688 1641149857.2749
MEM 275.554688 1641149857.3754
MEM 275.554688 1641149857.4760
MEM 275.554688 1641149857.5764
MEM 275.554688 1641149857.6768
MEM 275.554688 1641149857.7772
MEM 275.554688 1641149857.8778
MEM 275.554688 1641149857.9782
MEM 275.554688 1641149858.0788
MEM 275.554688 1641149858.1792
MEM 275.554688 1641149858.2796
MEM 275.554688 1641149858.3799
MEM 275.554688 1641149858.4803
MEM 275.554688 1641149858.5806
MEM 275.554688 1641149858.6810
MEM 275.554688 1641149858.7813
MEM 275.554688 1641149858.8816
MEM 275.554688 1641149858.9820
MEM 275.554688 1641149859.0831
MEM 275.554688 1641149859.1835
MEM 275.554688 1641149859.2838
MEM 275.554688 1641149859.3841
MEM 275.554688 1641149859.4845
MEM 275.554688 1641149859.5848
MEM 275.554688 1641149859.6852
MEM 275.554688 1641149859.7867
MEM 275.554688 1641149859.8871
MEM 275.554688 1641149859.9874
MEM 275.554688 1641149860.0877
MEM 275.554688 1641149860.1880
MEM 275.554688 1641149860.2883
MEM 275.554688 1641149860.3887
MEM 275.554688 1641149860.4890
MEM 275.554688 1641149860.5893
MEM 275.554688 1641149860.6897
MEM 275.554688 1641149860.7901
MEM 275.554688 1641149860.8906
MEM 275.554688 1641149860.9910
MEM 275.554688 1641149861.0917
MEM 275.554688 1641149861.1922
MEM 275.554688 1641149861.2925
MEM 275.554688 1641149861.3929
MEM 275.554688 1641149861.4936
MEM 275.554688 1641149861.5940
MEM 275.554688 1641149861.6946
MEM 275.554688 1641149861.7952
MEM 275.554688 1641149861.8958
MEM 275.554688 1641149861.9962
MEM 275.554688 1641149862.0968
MEM 275.554688 1641149862.1973
MEM 275.554688 1641149862.2976
MEM 275.554688 1641149862.3980
MEM 275.554688 1641149862.4983
MEM 275.554688 1641149862.5987
MEM 275.554688 1641149862.6991
MEM 275.554688 1641149862.7994
MEM 275.554688 1641149862.9016
MEM 275.554688 1641149863.0020
MEM 275.554688 1641149863.1030
MEM 275.554688 1641149863.2034
MEM 275.554688 1641149863.3037
MEM 275.554688 1641149863.4041
MEM 275.554688 1641149863.5045
MEM 275.554688 1641149863.6049
MEM 275.554688 1641149863.7052
MEM 275.554688 1641149863.8056
MEM 275.554688 1641149863.9059
MEM 275.554688 1641149864.0063
MEM 275.554688 1641149864.1067
MEM 275.554688 1641149864.2072
MEM 275.554688 1641149864.3075
MEM 275.554688 1641149864.4078
MEM 275.554688 1641149864.5081
MEM 275.554688 1641149864.6085
MEM 275.554688 1641149864.7089
MEM 275.554688 1641149864.8093
MEM 275.554688 1641149864.9100
MEM 275.554688 1641149865.0120
MEM 275.554688 1641149865.1124
MEM 275.554688 1641149865.2131
MEM 275.554688 1641149865.3136
MEM 275.554688 1641149865.4140
MEM 275.554688 1641149865.5144
MEM 275.554688 1641149865.6147
MEM 275.554688 1641149865.7153
MEM 275.554688 1641149865.8157
MEM 275.554688 1641149865.9161
MEM 275.554688 1641149866.0165
MEM 275.554688 1641149866.1169
MEM 275.554688 1641149866.2173
MEM 275.554688 1641149866.3176
MEM 275.554688 1641149866.4179
MEM 275.554688 1641149866.5183
MEM 275.554688 1641149866.6186
MEM 275.554688 1641149866.7190
MEM 275.554688 1641149866.8192
MEM 275.554688 1641149866.9195
MEM 275.554688 1641149867.0199
MEM 275.554688 1641149867.1232
MEM 275.554688 1641149867.2240
MEM 275.554688 1641149867.3248
MEM 275.554688 1641149867.4252
MEM 275.554688 1641149867.5255
MEM 275.554688 1641149867.6259
MEM 275.554688 1641149867.7262
MEM 275.554688 1641149867.8266
MEM 275.554688 1641149867.9269
MEM 275.554688 1641149868.0273
MEM 275.554688 1641149868.1277
MEM 275.554688 1641149868.2281
MEM 275.554688 1641149868.3285
MEM 275.554688 1641149868.4289
MEM 275.554688 1641149868.5292
MEM 275.554688 1641149868.6296
MEM 275.554688 1641149868.7299
MEM 275.554688 1641149868.8303
MEM 275.554688 1641149868.9306
MEM 275.554688 1641149869.0309
MEM 275.554688 1641149869.1312
MEM 275.554688 1641149869.2315
MEM 275.554688 1641149869.3319
MEM 275.554688 1641149869.4322
MEM 275.554688 1641149869.5325
MEM 275.554688 1641149869.6329
MEM 275.554688 1641149869.7332
MEM 275.554688 1641149869.8336
MEM 275.554688 1641149869.9339
MEM 275.554688 1641149870.0342
MEM 275.554688 1641149870.1345
MEM 275.554688 1641149870.2348
MEM 275.554688 1641149870.3352
MEM 275.554688 1641149870.4355
MEM 275.554688 1641149870.5359
MEM 275.554688 1641149870.6362
MEM 275.554688 1641149870.7366
MEM 275.554688 1641149870.8370
MEM 275.554688 1641149870.9374
MEM 275.554688 1641149871.0379
MEM 275.554688 1641149871.1383
MEM 275.554688 1641149871.2388
MEM 275.554688 1641149871.3396
MEM 275.554688 1641149871.4409
MEM 275.554688 1641149871.5413
MEM 275.554688 1641149871.6416
MEM 275.554688 1641149871.7421
MEM 275.554688 1641149871.8426
MEM 275.554688 1641149871.9429
MEM 275.554688 1641149872.0433
MEM 275.554688 1641149872.1438
MEM 275.554688 1641149872.2441
MEM 275.554688 1641149872.3445
MEM 275.554688 1641149872.4450
MEM 275.554688 1641149872.5455
MEM 275.554688 1641149872.6459
MEM 275.554688 1641149872.7463
MEM 275.554688 1641149872.8468
MEM 275.554688 1641149872.9472
MEM 275.554688 1641149873.0476
MEM 275.554688 1641149873.1481
MEM 275.554688 1641149873.2485
MEM 275.554688 1641149873.3488
MEM 275.554688 1641149873.4492
MEM 275.554688 1641149873.5495
MEM 275.554688 1641149873.6498
MEM 275.554688 1641149873.7502
MEM 275.554688 1641149873.8506
MEM 275.554688 1641149873.9509
MEM 275.554688 1641149874.0512
MEM 275.554688 1641149874.1515
MEM 275.554688 1641149874.2518
MEM 275.554688 1641149874.3522
MEM 275.554688 1641149874.4525
MEM 275.554688 1641149874.5528
MEM 275.554688 1641149874.6534
MEM 275.554688 1641149874.7538
MEM 275.554688 1641149874.8541
MEM 275.554688 1641149874.9545
MEM 275.554688 1641149875.0550
MEM 275.554688 1641149875.1554
MEM 275.554688 1641149875.2557
MEM 275.554688 1641149875.3560
MEM 275.554688 1641149875.4564
MEM 275.554688 1641149875.5568
MEM 275.554688 1641149875.6572
MEM 275.554688 1641149875.7577
MEM 275.554688 1641149875.8582
MEM 275.554688 1641149875.9585
MEM 275.554688 1641149876.0589
MEM 275.554688 1641149876.1591
MEM 275.554688 1641149876.2594
MEM 275.554688 1641149876.3598
MEM 275.554688 1641149876.4603
MEM 275.554688 1641149876.5608
MEM 275.554688 1641149876.6626
MEM 275.554688 1641149876.7630
MEM 275.554688 1641149876.8635
MEM 275.554688 1641149876.9639
MEM 275.554688 1641149877.0643
MEM 275.554688 1641149877.1646
MEM 275.554688 1641149877.2650
MEM 275.554688 1641149877.3653
MEM 275.554688 1641149877.4657
MEM 275.554688 1641149877.5661
MEM 275.554688 1641149877.6665
MEM 275.554688 1641149877.7669
MEM 275.554688 1641149877.8672
MEM 275.554688 1641149877.9675
MEM 275.554688 1641149878.0678
MEM 275.554688 1641149878.1682
MEM 275.554688 1641149878.2687
MEM 275.554688 1641149878.3695
MEM 275.554688 1641149878.4711
MEM 275.554688 1641149878.5718
MEM 275.554688 1641149878.6723
MEM 275.554688 1641149878.7726
MEM 275.554688 1641149878.8730
MEM 275.554688 1641149878.9733
MEM 275.554688 1641149879.0737
MEM 275.554688 1641149879.1741
MEM 275.554688 1641149879.2745
MEM 275.554688 1641149879.3748
MEM 275.554688 1641149879.4751
MEM 275.554688 1641149879.5755
MEM 275.554688 1641149879.6758
MEM 275.554688 1641149879.7761
MEM 275.554688 1641149879.8764
MEM 275.554688 1641149879.9768
MEM 275.554688 1641149880.0771
MEM 275.554688 1641149880.1775
MEM 275.554688 1641149880.2777
MEM 275.554688 1641149880.3781
MEM 275.554688 1641149880.4787
MEM 275.554688 1641149880.5791
MEM 275.554688 1641149880.6795
MEM 275.554688 1641149880.7798
MEM 275.554688 1641149880.8802
MEM 275.554688 1641149880.9806
MEM 275.554688 1641149881.0810
MEM 275.554688 1641149881.1814
MEM 275.554688 1641149881.2817
MEM 275.554688 1641149881.3820
MEM 275.554688 1641149881.4823
MEM 275.554688 1641149881.5826
MEM 275.554688 1641149881.6829
MEM 275.554688 1641149881.7833
MEM 275.554688 1641149881.8837
MEM 275.554688 1641149881.9841
MEM 275.554688 1641149882.0846
MEM 275.554688 1641149882.1849
MEM 275.554688 1641149882.2854
MEM 275.554688 1641149882.3857
MEM 275.554688 1641149882.4860
MEM 275.554688 1641149882.5864
MEM 275.554688 1641149882.6868
MEM 275.554688 1641149882.7872
MEM 275.554688 1641149882.8876
MEM 275.554688 1641149882.9879
MEM 275.554688 1641149883.0882
MEM 275.554688 1641149883.1886
MEM 275.554688 1641149883.2889
MEM 275.554688 1641149883.3893
MEM 275.554688 1641149883.4897
MEM 275.554688 1641149883.5901
MEM 275.554688 1641149883.6904
MEM 275.554688 1641149883.7908
MEM 275.554688 1641149883.8911
MEM 275.554688 1641149883.9916
MEM 275.554688 1641149884.0920
MEM 275.554688 1641149884.1923
MEM 275.554688 1641149884.2927
MEM 275.554688 1641149884.3930
MEM 275.554688 1641149884.4933
MEM 275.554688 1641149884.5937
MEM 275.554688 1641149884.6940
MEM 275.554688 1641149884.7943
MEM 275.554688 1641149884.8946
MEM 275.554688 1641149884.9950
MEM 275.554688 1641149885.0953
MEM 275.554688 1641149885.1956
MEM 275.554688 1641149885.2960
MEM 275.554688 1641149885.3962
MEM 275.554688 1641149885.4965
MEM 275.554688 1641149885.5968
MEM 275.554688 1641149885.6973
MEM 275.554688 1641149885.7976
MEM 275.554688 1641149885.8979
MEM 275.554688 1641149885.9982
MEM 275.554688 1641149886.0986
MEM 275.554688 1641149886.1989
MEM 275.554688 1641149886.2993
MEM 275.554688 1641149886.3999
MEM 275.554688 1641149886.5003
MEM 275.554688 1641149886.6006
MEM 275.554688 1641149886.7009
MEM 275.554688 1641149886.8013
MEM 275.554688 1641149886.9016
MEM 275.554688 1641149887.0019
MEM 275.554688 1641149887.1022
MEM 275.554688 1641149887.2026
MEM 275.554688 1641149887.3031
MEM 275.554688 1641149887.4037
MEM 275.554688 1641149887.5041
MEM 275.554688 1641149887.6045
MEM 275.554688 1641149887.7048
MEM 275.554688 1641149887.8052
MEM 275.554688 1641149887.9057
MEM 275.554688 1641149888.0061
MEM 275.554688 1641149888.1064
MEM 275.554688 1641149888.2068
MEM 275.554688 1641149888.3071
MEM 275.554688 1641149888.4075
MEM 275.554688 1641149888.5078
MEM 275.554688 1641149888.6082
MEM 275.554688 1641149888.7085
MEM 275.554688 1641149888.8088
MEM 275.554688 1641149888.9091
MEM 275.554688 1641149889.0095
MEM 275.554688 1641149889.1099
MEM 275.554688 1641149889.2103
MEM 275.554688 1641149889.3107
MEM 275.554688 1641149889.4110
MEM 275.554688 1641149889.5113
MEM 275.554688 1641149889.6116
MEM 275.554688 1641149889.7120
MEM 275.554688 1641149889.8123
MEM 275.554688 1641149889.9127
MEM 275.554688 1641149890.0130
MEM 275.554688 1641149890.1134
MEM 275.554688 1641149890.2137
MEM 275.554688 1641149890.3140
MEM 275.554688 1641149890.4144
MEM 275.554688 1641149890.5147
MEM 275.554688 1641149890.6151
MEM 275.554688 1641149890.7154
MEM 275.554688 1641149890.8158
MEM 275.554688 1641149890.9172
MEM 275.554688 1641149891.0175
MEM 275.554688 1641149891.1179
MEM 275.554688 1641149891.2184
MEM 275.554688 1641149891.3187
MEM 275.554688 1641149891.4191
MEM 275.554688 1641149891.5194
MEM 275.554688 1641149891.6198
MEM 275.554688 1641149891.7201
MEM 275.554688 1641149891.8204
MEM 275.554688 1641149891.9208
MEM 275.554688 1641149892.0211
MEM 275.554688 1641149892.1214
MEM 275.554688 1641149892.2218
MEM 275.554688 1641149892.3221
MEM 275.554688 1641149892.4224
MEM 275.554688 1641149892.5228
MEM 275.554688 1641149892.6232
MEM 275.554688 1641149892.7236
MEM 275.554688 1641149892.8240
MEM 275.554688 1641149892.9243
MEM 275.554688 1641149893.0247
MEM 275.554688 1641149893.1250
MEM 275.554688 1641149893.2255
MEM 275.554688 1641149893.3258
MEM 275.554688 1641149893.4261
MEM 275.554688 1641149893.5264
MEM 275.554688 1641149893.6267
MEM 275.554688 1641149893.7271
MEM 275.554688 1641149893.8274
MEM 275.554688 1641149893.9277
MEM 275.554688 1641149894.0281
MEM 275.554688 1641149894.1284
MEM 275.554688 1641149894.2287
MEM 275.554688 1641149894.3306
MEM 275.554688 1641149894.4310
MEM 275.554688 1641149894.5313
MEM 275.554688 1641149894.6324
MEM 275.554688 1641149894.7331
MEM 275.554688 1641149894.8334
MEM 275.554688 1641149894.9338
MEM 275.554688 1641149895.0341
MEM 275.554688 1641149895.1345
MEM 275.554688 1641149895.2348
MEM 275.554688 1641149895.3351
MEM 275.554688 1641149895.4355
MEM 275.554688 1641149895.5359
MEM 275.554688 1641149895.6362
MEM 275.554688 1641149895.7365
MEM 275.554688 1641149895.8369
MEM 275.554688 1641149895.9373
MEM 275.554688 1641149896.0377
MEM 275.554688 1641149896.1381
MEM 275.554688 1641149896.2385
MEM 275.554688 1641149896.3389
MEM 275.554688 1641149896.4391
MEM 275.554688 1641149896.5394
MEM 275.554688 1641149896.6397
MEM 275.554688 1641149896.7401
MEM 275.554688 1641149896.8404
MEM 275.554688 1641149896.9409
MEM 275.554688 1641149897.0412
MEM 275.554688 1641149897.1415
MEM 275.554688 1641149897.2418
MEM 275.554688 1641149897.3422
MEM 275.554688 1641149897.4426
MEM 275.554688 1641149897.5430
MEM 275.554688 1641149897.6433
MEM 275.554688 1641149897.7436
MEM 275.554688 1641149897.8439
MEM 275.554688 1641149897.9442
MEM 275.554688 1641149898.0446
MEM 275.554688 1641149898.1450
MEM 275.554688 1641149898.2454
MEM 275.554688 1641149898.3457
MEM 275.554688 1641149898.4461
MEM 275.554688 1641149898.5465
MEM 275.554688 1641149898.6468
MEM 275.554688 1641149898.7472
MEM 275.554688 1641149898.8476
MEM 275.554688 1641149898.9480
MEM 275.554688 1641149899.0484
MEM 275.554688 1641149899.1487
MEM 275.554688 1641149899.2491
MEM 275.554688 1641149899.3494
MEM 275.554688 1641149899.4497
MEM 275.554688 1641149899.5501
MEM 275.554688 1641149899.6504
MEM 275.554688 1641149899.7508
MEM 275.554688 1641149899.8518
MEM 275.554688 1641149899.9533
MEM 275.554688 1641149900.0536
MEM 275.554688 1641149900.1540
MEM 275.554688 1641149900.2543
MEM 275.554688 1641149900.3546
MEM 275.554688 1641149900.4550
MEM 275.554688 1641149900.5553
MEM 275.554688 1641149900.6557
MEM 275.554688 1641149900.7560
MEM 275.554688 1641149900.8564
MEM 275.554688 1641149900.9568
MEM 275.554688 1641149901.0571
MEM 275.554688 1641149901.1575
MEM 275.554688 1641149901.2578
MEM 275.554688 1641149901.3581
MEM 275.554688 1641149901.4585
MEM 275.554688 1641149901.5588
MEM 275.554688 1641149901.6592
MEM 275.554688 1641149901.7595
MEM 275.554688 1641149901.8598
MEM 275.554688 1641149901.9601
MEM 275.554688 1641149902.0604
MEM 275.554688 1641149902.1608
MEM 275.554688 1641149902.2612
MEM 275.554688 1641149902.3616
MEM 275.554688 1641149902.4621
MEM 275.554688 1641149902.5625
MEM 275.554688 1641149902.6629
MEM 275.554688 1641149902.7632
MEM 275.554688 1641149902.8635
MEM 275.554688 1641149902.9639
MEM 275.554688 1641149903.0642
